代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率_y,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,市净率,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,买入,卖出
002116,中国海诚,6.86,1.48,0.1,27795.0,19039442.42,3.25,0.51,23.28,0.92,6.95,6.73,6.76,6.76,3834416606.0,3765743931.0,1.41,-18.91,-18.14,11.41,6.86,9.984333333333332,-31.292358027576526,True,2026-07-01,11.41,1.41,0.40858018386108275,0.38910505836575876,True,2026-07-01,3834416606.0,,,,正常,1.41,3.1969241982507293,True,2026-06-22,,其他专业工程,,,
002117,东港股份,7.95,0.89,0.07,51946.0,41335849.26,2.41,0.99,20.98,0.63,8.04,7.85,7.88,7.88,4163581592.0,4162187258.0,3.14,-18.88,-41.15,27.6,7.95,10.523,-24.451202128670523,True,2026-07-01,27.6,3.14,57.45507527926178,38.028169014084504,False,2026-07-01,4163581592.0,,,,正常,3.14,3.7735849056603774,True,2026-05-15,,印刷,,,
002128,电投能源,23.02,-0.43,-0.1,103904.0,239463594.13,3.11,0.46,8.49,0.85,23.42,22.7,23.1,23.12,67987271384.0,51601021809.0,1.44,-20.84,-13.49,11.6,23.02,29.05525,-20.77163335369684,True,2026-07-01,11.6,1.44,92.03539823008849,83.5299901671583,False,2026-07-01,67987271384.0,,,,正常,1.44,9.122502172024326,True,2026-05-20,,动力煤,,,
002152,广电运通,9.48,1.07,0.1,208825.0,197899029.0,2.88,0.84,26.01,1.08,9.6,9.33,9.38,9.38,23542469873.0,23530627599.0,1.93,-16.62,-29.46,27.81,9.48,12.007249999999999,-21.047700347706588,True,2026-07-01,27.81,1.93,35.08771929824561,17.884990253411306,True,2026-07-01,23542469873.0,,,,正常,1.93,3.90295358649789,True,2026-05-28,,其他计算机设备,,,
002159,三特索道,12.81,3.56,0.44,43891.0,55574948.0,5.17,3.17,27.46,0.82,12.89,12.25,12.37,12.37,2271229973.0,1773833532.0,1.59,-33.49,-14.88,16.97,12.81,16.561833333333333,-22.653490454961698,True,2026-07-01,16.97,1.59,11.0310021629416,23.2421875,True,2026-07-01,2271229973.0,,,,正常,1.59,4.137392661982826,True,2026-06-10,,自然景区,,,
002170,芭田股份,11.07,1.93,0.21,238999.0,263890194.12,4.6,3.04,9.82,0.98,11.25,10.75,10.82,10.86,10741793396.0,8713523842.0,3.07,-10.94,-4.65,10.59,11.07,12.420083333333332,-10.870163243671193,True,2026-07-01,10.59,3.07,0.3952569169960474,91.1219512195122,True,2026-07-01,10741793396.0,,,,正常,3.07,9.12375790424571,True,2026-05-15,,复合肥,,,
002206,海 利 得,5.37,3.87,0.2,169310.0,90080015.0,5.8,1.6,12.67,1.2,5.43,5.13,5.18,5.17,6241052771.0,5675934195.0,1.6,-10.8,-4.96,12.54,5.37,6.078666666666667,-11.658258389997812,True,2026-07-01,12.54,1.6,8.723196881091617,26.169590643274855,True,2026-07-01,6241052771.0,,,,正常,1.6,3.7243947858473,True,2026-05-21,,涤纶,,,
002215,诺 普 信,8.56,4.01,0.33,168156.0,142357285.65,5.1,2.08,2.86,1.14,8.64,8.22,8.23,8.23,8599665414.0,6918321830.0,1.88,-15.33,-16.81,11.08,8.56,10.401833333333334,-17.706814503853487,True,2026-07-01,11.08,1.88,0.19474196689386564,16.747809152872446,True,2026-07-01,8599665414.0,,,,正常,1.88,3.5046728971962615,True,2026-06-01,,其他种植业,,,
002223,鱼跃医疗,26.08,1.64,0.42,133287.0,344414038.18,4.6,1.41,15.26,0.94,26.33,25.15,25.5,25.66,26144598308.0,24575009760.0,2.0,-22.45,-30.66,20.34,26.08,33.32641666666667,-21.743761830579857,True,2026-07-01,20.34,2.0,42.98203011170471,1.2141816415735796,True,2026-07-01,26144598308.0,,,,正常,2.0,3.834355828220859,True,2026-05-26,,医疗设备,,,
002228,合兴包装,3.05,3.74,0.11,277084.0,83326617.2,5.44,2.29,22.74,1.37,3.07,2.91,2.93,2.94,3700826168.0,3688431212.0,1.26,-21.99,-31.77,39.2,3.05,3.95775,-22.936011622765463,True,2026-07-01,39.2,1.26,87.46964545896067,32.734337056823705,False,2026-07-01,3700826168.0,,,,正常,1.26,11.147540983606557,True,2026-06-26,,纸包装,,,
002233,塔牌集团,7.22,3.59,0.25,94301.0,67265678.8,4.88,0.8,14.41,1.2,7.25,6.91,6.98,6.97,8477366668.0,8471662507.0,0.73,-19.06,-15.36,13.76,7.22,8.62975,-16.33593093658565,True,2026-07-01,13.76,0.73,62.52436647173489,8.333333333333332,True,2026-07-01,8477366668.0,,,,正常,0.73,6.64819944598338,True,2026-04-30,,水泥制造,,,
002249,大洋电机,7.5,0.0,0.0,407616.0,306472755.32,2.27,2.19,15.46,1.05,7.62,7.45,7.5,7.5,18493152855.0,13964516153.0,1.91,-17.76,-29.91,16.85,7.5,9.529416666666664,-21.29633678171975,True,2026-07-01,16.85,1.91,5.455672659640422,81.73828125,True,2026-07-01,18493152855.0,,,,正常,1.91,3.9466666666666663,True,2026-05-20,,电机Ⅲ,,,
002258,利尔化学,12.57,-1.1,-0.14,136145.0,171477278.01,2.68,1.7,21.86,0.63,12.78,12.44,12.77,12.71,10061495956.0,10045296582.0,1.28,-13.37,-2.18,22.83,12.57,14.432166666666667,-12.902890533876876,True,2026-07-01,22.83,1.28,65.76007770762506,22.243807673627973,True,2026-07-01,10061495956.0,,,,正常,1.28,3.182179793158314,True,2026-06-12,,农药,,,
002264,新 华 都,5.86,3.9,0.22,192143.0,111962700.0,6.03,2.93,12.59,1.33,5.94,5.6,5.61,5.64,4218094218.0,3837027267.0,2.1,-28.8,-32.88,26.34,5.86,8.546,-31.42990872923004,True,2026-07-01,26.34,2.1,62.451209992193604,5.444822557122023,True,2026-07-01,4218094218.0,,,,正常,2.1,3.4129692832764507,True,2026-06-04,,营销代理,,,
002267,陕天然气,6.59,0.76,0.05,70288.0,46282269.82,2.14,0.63,4.94,1.28,6.65,6.51,6.55,6.54,7328577183.0,7328577183.0,1.08,-13.74,-10.1,14.77,6.59,7.69525,-14.362756245736009,True,2026-07-01,14.77,1.08,29.5968534906588,4.867256637168142,True,2026-07-01,7328577183.0,,,,正常,1.08,3.0349013657056148,True,2026-06-25,,燃气,,,
002270,华明装备,18.57,-1.49,-0.28,165663.0,307332797.15,3.61,1.85,25.52,0.94,18.94,18.26,18.85,18.85,16642906254.0,16642639551.0,5.33,-31.85,-25.21,23.73,18.57,26.961333333333336,-31.12358439246329,True,2026-07-01,23.73,5.33,62.51823043266893,86.72824501701507,False,2026-07-01,16642906254.0,,,,正常,5.33,4.469574582660205,True,2026-04-30,,输变电设备,,,
002271,东方雨虹,12.14,2.27,0.27,458834.0,550463661.19,5.39,2.4,18.04,1.09,12.24,11.6,11.91,11.87,28998816373.0,23241931666.0,1.41,-22.18,-10.67,89.85,12.14,15.161916666666665,-19.930967390886146,True,2026-07-01,89.85,1.41,96.24931053502482,17.586712261846603,True,2026-07-01,28998816373.0,,,,正常,1.41,7.619439868204283,True,2025-08-27,,防水材料,,,
002287,奇正藏药,19.46,3.29,0.62,27056.0,51880682.66,4.14,0.47,29.24,1.12,19.47,18.69,18.81,18.84,11133420230.0,11110597328.0,2.32,-16.05,-16.3,16.67,19.46,22.883249999999997,-14.959632045273274,True,2026-07-01,16.67,2.32,3.919597989949749,0.8296730112249878,True,2026-07-01,11133420230.0,,,,正常,2.32,5.190133607399795,True,2026-06-17,,中药,,,
002304,洋河股份,38.61,1.21,0.46,84855.0,326153590.01,2.94,0.56,5.94,1.06,38.96,37.84,38.1,38.15,58163844307.0,58162471722.0,1.24,-22.59,-34.86,57.28,38.61,50.60874999999999,-23.708844814384854,True,2026-07-01,57.28,1.24,98.00874210781933,0.19426906265177268,True,2026-07-01,58163844307.0,,,,正常,1.24,3.807303807303807,True,2026-06-30,,白酒Ⅲ,,,
002315,焦点科技,23.97,2.96,0.69,74351.0,177853282.7,4.25,2.83,25.23,1.19,24.24,23.25,23.35,23.28,9885386897.0,6302031010.0,3.72,-20.86,-30.84,20.19,23.97,32.03866666666667,-25.184152482417097,True,2026-07-01,20.19,3.72,14.618746964545895,68.62554638173872,True,2026-07-01,9885386897.0,,,,正常,3.72,5.423445974134335,True,2026-04-23,,跨境电商,,,
002318,久立特材,23.82,-0.33,-0.08,86833.0,207597733.08,1.97,0.91,14.74,0.65,24.18,23.71,23.79,23.9,23276206550.0,22740688383.0,2.86,-19.53,-14.78,15.36,23.82,29.380333333333333,-18.925358232831478,True,2026-07-01,15.36,2.86,43.372319688109165,66.5692007797271,False,2026-07-01,23276206550.0,,,,正常,2.86,4.198152812762385,True,2026-05-28,,特钢Ⅲ,,,
002322,理工能科,9.8,1.03,0.1,33188.0,32563130.0,3.4,0.94,38.72,1.08,9.97,9.64,9.69,9.7,3582174106.0,3443716854.0,1.31,-28.62,-16.17,17.44,9.8,12.4805,-21.47750490765593,True,2026-07-01,17.44,1.31,33.54399611084103,22.11959163830822,True,2026-07-01,3582174106.0,,,,正常,1.31,6.224489795918367,True,2026-04-30,,垂直应用软件,,,
002345,潮宏基,9.39,2.4,0.22,257098.0,238909310.64,5.56,2.96,7.91,1.42,9.49,8.98,9.23,9.17,8343134319.0,8143283737.0,2.25,-9.45,-22.72,14.59,9.39,10.952833333333333,-14.268758464324293,True,2026-07-01,14.59,2.25,23.358449946178688,82.32151529868868,True,2026-07-01,8343134319.0,,,,正常,2.25,4.792332268370607,True,2026-05-21,,钟表珠宝,,,
002352,顺丰控股,32.2,3.01,0.94,414092.0,1335466736.45,4.38,0.87,16.78,1.78,32.85,31.48,32.3,31.26,169542920112.0,153594385724.0,1.72,-14.52,-15.04,14.86,32.2,36.26241666666667,-11.202829375685097,True,2026-07-01,14.86,1.72,0.6375674350171653,0.6866110838646395,True,2026-07-01,169542920112.0,,,,正常,1.72,4.130434782608695,True,2026-05-19,,快递,,,
002372,伟星新材,8.28,1.1,0.09,87172.0,71845880.77,3.05,0.59,27.58,0.86,8.35,8.1,8.11,8.19,13182074541.0,12178702866.0,2.96,-23.62,-17.86,17.66,8.28,10.423499999999999,-20.56410994387682,True,2026-07-01,17.66,2.96,11.549707602339181,0.7309941520467835,True,2026-07-01,13182074541.0,,,,正常,2.96,5.434782608695652,True,2026-05-08,,管材,,,
002376,新北洋,5.76,0.17,0.01,112235.0,65099209.86,2.78,1.43,124.28,1.08,5.88,5.72,5.73,5.75,4668840236.0,4533888413.0,1.28,-15.54,-23.4,58.52,5.76,7.0325,-18.09456096693921,True,2026-07-01,58.52,1.28,63.96446418656302,6.35386119257087,True,2026-07-01,4668840236.0,,,,正常,1.28,3.4722222222222223,True,2026-05-29,,其他计算机设备,,,
002390,信邦制药,2.7,3.45,0.09,253470.0,67681396.0,4.98,1.31,26.97,1.06,2.72,2.59,2.62,2.61,5248400044.0,5205034779.0,0.78,-17.93,-14.56,41.1,2.7,3.145083333333333,-14.151718290453342,True,2026-07-01,41.1,0.78,44.881018262313226,0.24366471734892786,True,2026-07-01,5248400044.0,,,,正常,0.78,3.3333333333333335,True,2026-05-21,,中药,,,
002391,长青股份,5.06,3.9,0.19,93998.0,47043758.32,4.93,2.03,26.74,1.29,5.1,4.86,4.88,4.87,3286938303.0,2348337454.0,0.79,-17.59,-11.85,60.23,5.06,6.090999999999999,-16.926613035626325,True,2026-07-01,60.23,0.79,98.01536491677336,13.330078125,True,2026-07-01,3286938303.0,,,,正常,0.79,3.952569169960475,True,2026-06-16,,农药,,,
002393,力生制药,14.68,3.45,0.49,42139.0,60511297.16,5.21,1.4,21.85,1.26,14.68,13.94,14.19,14.19,4535594676.0,4407185017.0,1.02,-25.56,-15.39,10.98,14.68,16.99125,-13.602589568160084,True,2026-07-01,10.98,1.02,3.4968431277319088,58.28071879553182,True,2026-07-01,4535594676.0,,,,正常,1.02,6.130790190735695,True,2026-04-28,,化学制剂,,,
002394,联发股份,9.71,8.86,0.79,127446.0,119389966.52,9.87,3.94,70.16,1.87,9.74,8.86,9.0,8.92,3143127000.0,3137507881.0,0.75,-27.32,-36.78,12.99,9.71,13.340666666666667,-27.2150317325471,True,2026-07-01,12.99,0.75,69.0626517727052,50.36425449247207,False,2026-07-01,3143127000.0,,,,正常,0.75,5.1493305870236865,True,2026-05-25,,棉纺,,,
002399,海普瑞,9.29,3.45,0.31,74519.0,67163643.4,7.46,0.6,18.17,1.12,9.36,8.69,8.99,8.98,13631181735.0,11586503830.0,1.14,-18.58,-20.26,35.83,9.29,11.00625,-15.59341283361727,True,2026-07-01,35.83,1.14,46.91629955947136,5.153135634419057,True,2026-07-01,13631181735.0,,,,正常,1.14,4.2518837459634025,True,2026-06-18,,化学制剂,,,
002404,嘉欣丝绸,5.78,1.05,0.06,136155.0,78511696.1,2.62,2.99,14.74,0.99,5.82,5.67,5.72,5.72,3237097907.0,2633041031.0,1.7,-14.37,-13.86,17.45,5.78,6.671916666666667,-13.368222524761752,True,2026-07-01,17.45,1.7,24.792581747193754,12.542703757930699,True,2026-07-01,3237097907.0,,,,正常,1.7,5.190311418685121,True,2026-04-30,,非运动服装,,,
002412,汉森制药,5.72,4.0,0.22,91512.0,51579260.02,5.09,1.84,18.74,1.09,5.75,5.47,5.51,5.5,2878304000.0,2847673400.0,1.27,-13.07,-6.38,12.78,5.72,6.7375,-15.102040816326534,True,2026-07-01,12.78,1.27,2.552773686794305,1.914580265095729,True,2026-07-01,2878304000.0,,,,正常,1.27,5.244755244755245,True,2026-06-16,,中药,,,
002416,爱施德,9.01,0.56,0.05,219795.0,195501004.22,4.24,1.8,21.82,0.9,9.1,8.72,8.95,8.96,11165929072.0,11027377779.0,2.08,-27.1,-25.41,29.68,9.01,12.116666666666667,-25.639614855570848,True,2026-07-01,29.68,2.08,81.81336161187699,59.89252564728872,False,2026-07-01,11165929072.0,,,,正常,2.08,5.549389567147614,True,2026-05-28,,专业连锁Ⅲ,,,
002441,众业达,7.95,1.92,0.15,88817.0,70371126.74,3.72,2.23,11.29,0.92,8.05,7.76,7.78,7.8,4329121692.0,3168505326.0,0.99,-19.04,-12.64,23.42,7.95,9.877166666666666,-19.51133084724026,True,2026-07-01,23.42,0.99,76.34671890303623,17.140058765915768,True,2026-07-01,4329121692.0,,,,正常,0.99,6.289308176100629,True,2026-06-25,,配电设备,,,
002454,松芝股份,4.82,0.84,0.04,120025.0,58039165.25,3.77,1.37,14.84,0.96,4.92,4.74,4.79,4.78,4237135138.0,4228846000.0,1.07,-25.04,-20.85,18.78,4.82,6.29125,-23.385654679117817,True,2026-07-01,18.78,1.07,33.105802047781566,46.172598732325696,False,2026-07-01,4237135138.0,,,,正常,1.07,7.261410788381742,True,2026-05-22,,汽车电子电气系统,,,
002469,三维化学,5.79,1.22,0.07,74811.0,43133219.5,3.5,1.19,-975.2,0.71,5.87,5.67,5.74,5.72,3756914628.0,3638452855.0,1.49,-33.83,-28.96,28.04,5.79,8.076833333333333,-28.31348919749902,True,2026-07-01,28.04,1.49,60.61194754735308,15.687226809130648,True,2026-07-01,3756914628.0,,,,正常,1.49,5.181347150259067,True,2026-05-22,,化学工程,,,
002478,常宝股份,6.24,0.97,0.06,165624.0,103311852.02,2.27,2.29,21.0,1.05,6.31,6.17,6.22,6.18,5621018383.0,4509797373.0,0.95,-40.46,-24.55,12.83,6.24,9.464833333333333,-34.07173924527637,True,2026-07-01,12.83,0.95,63.52757544224767,28.994657600777074,True,2026-07-01,5621018383.0,,,,正常,0.95,3.2051282051282057,True,2026-06-26,,特钢Ⅲ,,,
002483,润邦股份,4.98,0.81,0.04,85408.0,42560212.47,3.24,0.96,16.13,0.79,5.06,4.9,4.93,4.94,4414612697.0,4408548979.0,0.99,-26.87,-28.76,12.31,4.98,6.737583333333333,-26.086257436519023,True,2026-07-01,12.31,0.99,3.98251578436134,6.653715395823215,True,2026-07-01,4414612697.0,,,,正常,0.99,3.012048192771084,True,2026-06-04,,未知,所属行业批量超时,,
002507,涪陵榨菜,11.08,2.59,0.28,112840.0,123867029.3,3.61,0.98,11.73,1.07,11.13,10.74,10.8,10.8,12785422830.0,12750632794.0,1.46,-9.7,-11.29,16.64,11.08,12.444833333333333,-10.967067993410918,True,2026-07-01,16.64,1.46,1.171875,0.5859375,True,2026-07-01,12785422830.0,,,,正常,1.46,3.790613718411553,True,2026-05-28,,未知,所属行业批量超时,,
002508,老板电器,14.95,2.26,0.33,61032.0,90808299.0,4.38,0.65,11.52,0.96,15.15,14.51,14.65,14.62,14126836794.0,13956599216.0,1.25,-26.72,-20.69,11.56,14.95,19.04875,-21.517159918629826,True,2026-07-01,11.56,1.25,3.404669260700389,0.5350194552529183,True,2026-07-01,14126836794.0,,,,正常,1.25,6.688963210702341,True,2026-06-03,,未知,所属行业批量超时,,
002532,天山铝业,10.82,0.84,0.09,877085.0,951313738.78,5.22,2.14,5.64,0.94,11.15,10.59,10.75,10.73,50082938830.0,44436197631.0,1.66,-38.7,-31.65,8.38,10.82,16.47783333333333,-34.33602718804048,True,2026-07-01,8.38,1.66,6.374695863746958,36.44768856447689,True,2026-07-01,50082938830.0,,,,正常,1.66,5.083179297597043,True,2026-05-15,,未知,所属行业批量超时,,
002533,金杯电工,10.65,-0.19,-0.02,102579.0,108408218.4,3.56,1.61,14.85,1.03,10.78,10.4,10.61,10.67,7816472310.0,6790923861.0,1.87,-18.89,-11.47,13.13,10.65,13.082416666666665,-18.593022441062736,True,2026-07-01,13.13,1.87,19.99020088192063,83.34149926506615,True,2026-07-01,7816472310.0,,,,正常,1.87,4.225352112676056,True,2026-05-21,,未知,所属行业批量超时,,
002543,万和电气,6.3,1.29,0.08,53700.0,33980833.1,2.57,0.81,14.71,1.32,6.41,6.25,6.31,6.22,4684680000.0,4168194036.0,1.01,-28.25,-36.81,40.39,6.3,8.62375,-26.945934193361353,True,2026-07-01,40.39,1.01,98.10587663914522,0.4371053909664886,True,2026-07-01,4684680000.0,,,,正常,1.01,4.126984126984127,True,2026-06-12,,未知,所属行业批量超时,,
002555,三七互娱,19.18,1.64,0.31,526862.0,997533823.49,4.29,3.32,12.15,0.91,19.3,18.49,18.8,18.87,42430718722.0,30445542724.0,3.23,-13.49,-16.57,13.16,19.18,22.617083333333333,-15.196846041893108,True,2026-07-01,13.16,3.23,14.744525547445257,21.362530413625304,True,2026-07-01,42430718722.0,,,,正常,3.23,5.370177267987486,True,2026-06-02,,未知,所属行业批量超时,,
002556,辉隆股份,4.56,1.79,0.08,162041.0,73400068.45,3.79,1.71,20.14,1.83,4.6,4.43,4.51,4.48,4316122445.0,4311570197.0,1.21,-24.25,-23.23,26.1,4.56,5.959416666666667,-23.48244375148575,True,2026-07-01,26.1,1.21,32.73258645884072,3.3122260107160253,True,2026-07-01,4316122445.0,,,,正常,1.21,3.289473684210526,True,2026-06-11,,未知,所属行业批量超时,,
002557,洽洽食品,18.69,4.06,0.73,74240.0,136743865.94,5.73,1.47,14.05,1.0,18.87,17.84,17.98,17.96,9454434735.0,9424784919.0,1.91,-9.14,-9.45,23.09,18.69,21.093999999999998,-11.396605669858717,True,2026-07-01,23.09,1.91,34.316617502458215,0.5899705014749262,True,2026-07-01,9454434735.0,,,,正常,1.91,5.350454788657035,True,2026-06-15,,未知,所属行业批量超时,,
002572,索菲亚,7.63,4.52,0.33,141426.0,106343615.04,5.89,2.17,-47.8,1.13,7.69,7.26,7.29,7.3,7348049861.0,4970667421.0,1.11,-36.47,-40.44,8.64,7.63,12.081166666666666,-36.84384786237532,True,2026-07-01,8.64,1.11,0.291403593977659,0.6799417192812044,True,2026-07-01,7348049861.0,,,,正常,1.11,10.484927916120578,True,2026-05-21,,未知,所属行业批量超时,,
002582,好想你,8.77,3.79,0.32,164056.0,142096982.0,5.21,4.77,0.88,1.3,8.8,8.36,8.44,8.45,3926398204.0,3018981099.0,0.81,-18.27,-16.16,2.03,8.77,11.01725,-20.397558374367474,True,2026-07-01,2.03,0.81,3.771760154738878,21.76039119804401,True,2026-07-01,3926398204.0,,,,正常,0.81,6.841505131128849,True,2026-06-01,,未知,所属行业批量超时,,
002588,史丹利,8.21,3.92,0.31,197047.0,160248747.63,4.68,2.29,6.92,1.5,8.26,7.89,7.91,7.9,9457033156.0,7049406240.0,1.25,-19.51,-15.45,8.7,8.21,10.17425,-19.306091358085364,True,2026-07-01,8.7,1.25,0.14634146341463414,35.90243902439024,True,2026-07-01,9457033156.0,,,,正常,1.25,3.836784409257004,True,2026-06-11,,未知,所属行业批量超时,,
002594,比亚迪,80.66,1.2,0.96,503177.0,4035250996.65,3.89,1.44,45.01,0.97,81.65,78.55,79.9,79.7,735393155593.0,281230244910.0,3.17,-21.42,-17.46,26.69,80.66,95.83116666666666,-15.831140530133725,True,2026-07-01,26.69,3.17,23.95474667978357,25.676340383669455,True,2026-07-01,735393155593.0,,,,正常,3.17,4.926853458963551,True,2025-07-29,,未知,所属行业批量超时,,
002595,豪迈科技,46.49,-0.24,-0.11,37771.0,176724624.7,2.45,0.33,26.16,0.74,47.49,46.35,46.6,46.6,53928400000.0,53555486044.0,4.6,-15.21,-19.27,22.57,46.49,57.14541666666667,-18.646143974801134,True,2026-07-01,22.57,4.6,86.93540553666828,91.40359397765906,False,2026-07-01,53928400000.0,,,,正常,4.6,3.01140030114003,True,2026-05-11,,未知,所属行业批量超时,,
002612,朗姿股份,11.46,2.23,0.25,52410.0,59590519.9,3.84,2.06,25.69,1.15,11.54,11.11,11.3,11.21,5070423998.0,2916102741.0,1.8,-27.05,-40.44,5.33,11.46,16.662,-31.220741807706155,True,2026-07-01,5.33,1.8,0.15487867836861124,31.277319086935407,True,2026-07-01,5070423998.0,,,,正常,1.8,10.471204188481673,True,2026-05-26,,未知,所属行业批量超时,,
002616,长青集团,4.52,1.12,0.05,101054.0,45672414.4,4.25,1.72,9.77,0.85,4.59,4.4,4.43,4.47,3883657983.0,2655410811.0,1.11,-24.03,-13.24,13.01,4.52,5.529333333333333,-18.25415963346998,True,2026-07-01,13.01,1.11,0.38461538461538464,0.7352941176470588,True,2026-07-01,3883657983.0,,,,正常,1.11,8.849557522123895,True,2026-05-08,,未知,所属行业批量超时,,
002632,道明光学,8.92,-1.0,-0.09,118462.0,105991522.0,3.0,2.06,33.98,0.6,9.09,8.82,8.99,9.01,5571423883.0,5123877788.0,2.63,-25.6,-27.36,26.38,8.92,11.689166666666667,-23.690026377700157,True,2026-07-01,26.38,2.63,42.704280155642024,74.85408560311284,False,2026-07-01,5571423883.0,,,,正常,2.63,3.3632286995515694,True,2026-05-11,,未知,所属行业批量超时,,
002661,克明食品,7.17,3.46,0.24,39527.0,28170431.68,5.48,1.24,17.59,1.11,7.25,6.87,6.91,6.93,2388597610.0,2277972103.0,1.07,-20.51,-19.17,59.08,7.17,8.753083333333333,-18.08600778773194,True,2026-07-01,59.08,1.07,93.17204301075269,2.679006332196785,True,2026-07-01,2388597610.0,,,,正常,1.07,4.184100418410042,True,2026-06-04,,未知,所属行业批量超时,,
002690,美亚光电,14.37,0.28,0.04,54018.0,77295474.24,3.07,1.25,27.33,0.96,14.5,14.06,14.33,14.33,12677629293.0,6232944606.0,5.26,-15.27,-27.68,17.45,14.37,17.4935,-17.855203361248474,True,2026-07-01,17.45,5.26,1.5070491006319884,11.618862421001458,True,2026-07-01,12677629293.0,,,,正常,5.26,4.871259568545581,True,2026-05-14,,未知,所属行业批量超时,,
002705,新宝股份,11.22,1.26,0.14,66153.0,73972152.57,2.44,0.82,28.9,0.83,11.29,11.02,11.11,11.08,9109246252.0,9061618070.0,1.08,-24.7,-19.63,10.96,11.22,14.002833333333335,-19.873358963067002,True,2026-07-01,10.96,1.08,11.506582155046319,0.48756704046806437,True,2026-07-01,9109246252.0,,,,正常,1.08,4.010695187165775,True,2026-06-18,,未知,所属行业批量超时,,
002714,牧原股份,36.98,5.69,1.99,1186982.0,4362567549.69,10.29,3.12,-43.93,1.45,38.12,34.52,35.0,34.99,213485394854.0,140531069208.0,2.55,-11.49,-26.28,21.83,36.98,43.32683333333333,-14.648735771904253,True,2026-07-01,21.83,2.55,56.9557080474111,1.2633624878522838,True,2026-07-01,213485394854.0,,,,正常,2.55,3.6628482963764206,True,2026-05-27,,未知,所属行业批量超时,,
002727,一心堂,10.07,5.01,0.48,115347.0,113669971.5,6.15,2.94,8.39,1.26,10.09,9.5,9.6,9.59,5897033539.0,3956658159.0,0.8,-20.4,-20.46,21.12,10.07,12.570083333333335,-19.88915480539112,True,2026-07-01,21.12,0.8,29.40029254022428,0.14627011214041932,True,2026-07-01,5897033539.0,,,,正常,0.8,3.9721946375372394,True,2026-05-29,,未知,所属行业批量超时,,
002737,葵花药业,11.85,5.71,0.64,68472.0,79181984.4,7.23,1.17,15.69,1.28,11.85,11.04,11.24,11.21,6920400000.0,6920396445.0,1.75,-6.69,-19.77,-33.82,11.85,13.228250000000001,-10.418989662275823,True,2026-07-01,75.22921779785439,1.75,97.17720857292211,0.1958863858961802,True,2026-07-01,6920400000.0,,,,正常,1.75,4.219409282700422,True,2025-07-18,,未知,所属行业批量超时,,
002746,仙坛股份,5.31,4.12,0.21,194746.0,102903095.2,4.9,2.74,17.23,1.53,5.4,5.15,5.15,5.1,4569460640.0,3768380765.0,1.02,-9.69,-9.54,17.49,5.31,5.9182500000000005,-10.277531364846038,True,2026-07-01,17.49,1.02,28.400208441896822,1.2260912211868562,True,2026-07-01,4569460640.0,,,,正常,1.02,5.649717514124294,True,2026-05-28,,未知,所属行业批量超时,,
002749,国光股份,8.1,1.5,0.12,32617.0,26130809.0,3.26,0.6,18.74,1.12,8.14,7.88,7.97,7.98,4507419539.0,4408985099.0,2.54,-24.86,-25.96,15.34,8.1,12.136833333333334,-33.261009873525495,True,2026-07-01,15.34,2.54,1.3132295719844358,1.556420233463035,True,2026-07-01,4507419539.0,,,,正常,2.54,11.111111111111112,True,2026-05-22,,未知,所属行业批量超时,,
002752,昇兴股份,5.76,4.35,0.24,200332.0,114811380.35,7.79,2.05,9.28,1.33,5.94,5.51,5.51,5.52,5627050376.0,5619034477.0,1.57,-6.49,-11.93,15.38,5.76,6.5545833333333325,-12.122560549233985,True,2026-07-01,15.38,1.57,16.710182767624023,11.874386653581944,True,2026-07-01,5627050376.0,,,,正常,1.57,3.4722222222222223,True,2026-05-19,,未知,所属行业批量超时,,
002772,众兴菌业,11.98,5.46,0.62,117403.0,138623098.0,7.57,3.16,6.9,1.59,12.17,11.31,11.4,11.36,4489415545.0,4452206791.0,1.27,-26.05,-15.34,9.99,11.98,15.595666666666666,-23.183790369119627,True,2026-07-01,9.99,1.27,2.5401762571280453,71.8887262079063,True,2026-07-01,4489415545.0,,,,正常,1.27,3.7562604340567614,True,2026-05-19,,未知,所属行业批量超时,,
002773,康弘药业,22.1,8.07,1.65,196547.0,419310154.28,11.64,2.86,16.55,1.87,22.33,19.95,20.35,20.45,20361312423.0,15177690129.0,2.27,-25.21,-24.5,19.02,22.1,26.344333333333335,-16.110991611099156,True,2026-07-01,19.02,2.27,25.64825253664036,24.137931034482758,True,2026-07-01,20361312423.0,,,,正常,2.27,3.167420814479638,True,2026-06-09,,未知,所属行业批量超时,,
002788,鹭燕医药,10.62,5.88,0.59,221212.0,230008020.16,7.28,5.79,15.18,0.88,10.65,9.92,10.0,10.03,4126047736.0,4054998842.0,1.22,-36.41,-49.86,14.87,10.62,15.080000000000002,-29.575596816976145,True,2026-07-01,14.87,1.22,80.40836169178415,35.68303354399611,False,2026-07-01,4126047736.0,,,,正常,1.22,3.295668549905838,True,2025-07-10,,未知,所属行业批量超时,,
