代码,名称,所属行业,现价,半年线,半年线乖离率,股息率,市盈率,市盈率10年分位,市净率,市净率10年分位,总市值,估值数据日期,股息数据日期,价格数据日期
001328,登康口腔,洗护用品,28.0,33.001,-15.154086239810905,3.0357142857142856,25.414743112434845,3.1525851197982346,3.377513030528668,28.625472887767973,4820866400.000001,2026-07-17,2026-06-05,2026-07-17
001368,通达创智,娱乐用品,20.67,25.926750000000002,-20.275391246492525,3.6284470246734397,22.98999999999999,33.33333333333333,1.6799999999999995,22.51572327044025,2353009631.9999995,2026-07-17,2026-05-13,2026-07-17
001386,马可波罗,瓷砖地板,14.33,19.408333333333335,-26.165736367539726,4.18702023726448,14.607290946786462,4.444444444444445,1.4458742225293708,5.0,17123203600.0,2026-07-17,2026-06-10,2026-07-17
001388,信通电子,电网自动化设备,24.74,38.031749999999995,-34.949088590454025,4.446240905416331,32.942165261382804,0.3952569169960474,2.661740303541314,0.3952569169960474,3859440000.0000005,2026-07-17,2026-07-17,2026-07-17
002004,华邦健康,化学制剂,4.29,4.952916666666667,-13.384369479263059,10.48951048951049,12.422903225806447,4.832509610104338,0.862258064516129,10.809500727096461,8493853329.677418,2026-07-17,2026-06-16,2026-07-17
002010,传化智联,公路货运,4.48,5.6954166666666675,-21.34025898017412,3.3482142857142856,18.79056768558953,42.919284678588696,0.6944978165938864,6.138231029482842,12382858468.192146,2026-07-17,2026-06-30,2026-07-17
002027,分众传媒,广告媒体,5.0,6.143583333333334,-18.61427234377332,11.399999999999999,20.05154639175259,42.68469338483824,5.680412371134018,33.70352486721391,72210998629.89691,2026-07-17,2026-07-09,2026-07-17
002035,华帝股份,厨房电器,4.81,5.717833333333333,-15.877226222053809,4.158004158004158,13.780283224400874,42.74661508704062,1.0793681917211333,1.0154738878143132,4077213902.978215,2026-07-17,2026-06-18,2026-07-17
002043,兔 宝 宝,其他建材,11.74,14.167500000000002,-17.13428621845775,5.04258943781942,13.006078431372549,27.761627906976745,3.0553297682709455,36.96705426356589,9741317595.618538,2026-07-17,2026-06-01,2026-07-17
002088,鲁阳节能,耐火材料,7.21,10.015333333333334,-28.010384077747464,4.160887656033287,15.298840918290098,47.093023255813954,1.5476478149100252,2.94543698696282,3674440850.985861,2026-07-17,2026-07-01,2026-07-17
002091,江苏国泰,贸易,7.35,8.457666666666665,-13.096598746699229,6.3945278911564625,9.471754143646406,36.89083820662768,0.771546961325967,8.430799220272904,11963798844.73757,2026-07-17,2026-06-08,2026-07-17
002116,中国海诚,其他专业工程,6.96,9.6305,-27.729609054566218,3.1509913793103452,11.57632653061225,0.8121827411167513,1.4305539358600574,0.7736943907156674,3890311891.801751,2026-07-17,2026-06-22,2026-07-17
002117,东港股份,印刷,7.72,10.065416666666666,-23.301734486898205,3.8860103626943006,26.80150943396226,52.10043457267021,3.049157232704403,34.572670207629166,4043125772.357231,2026-07-17,2026-05-15,2026-07-17
002128,电投能源,动力煤,25.13,28.69066666666667,-12.410540013012373,5.173099880620772,12.6632493483927,96.28543499511241,1.5719895742832322,90.9090909090909,74218945694.17554,2026-07-17,2026-05-20,2026-07-17
002152,广电运通,其他计算机设备,9.86,11.638583333333335,-15.281785440667905,3.7525354969574036,28.92474683544305,38.856589147286826,2.007362869198311,23.788759689922482,24486155374.23841,2026-07-17,2026-05-28,2026-07-17
002170,芭田股份,复合肥,10.39,12.327416666666666,-15.716323371347062,7.025986525505294,9.939485094850951,0.056085249579360626,2.8814182475158088,85.35402521823472,10081954235.270098,2026-07-17,2026-05-15,2026-07-17
002206,海 利 得,涤纶,5.18,5.9969166666666665,-13.622278115142505,3.8610038610038617,12.096312849162013,4.3604651162790695,1.5433891992551212,21.075581395348838,6020233399.214153,2026-07-17,2026-05-21,2026-07-17
002215,诺 普 信,其他种植业,8.68,10.1855,-14.780815865691421,3.4562211981566824,11.235327102803732,0.3872216844143272,1.9063551401869172,20.135527589545017,8720221471.205605,2026-07-17,2026-06-01,2026-07-17
002223,鱼跃医疗,医疗设备,27.28,31.932166666666667,-14.568903874358663,3.6656891495601167,21.275889570552145,51.76243360695316,2.0920245398773005,2.0762916465475616,27347570622.785263,2026-07-17,2026-05-26,2026-07-17
002228,合兴包装,纸包装,3.04,3.7940833333333335,-19.875244349755107,11.184210526315788,39.07147540983608,86.86624818928054,1.2558688524590171,32.013520038628684,3688692311.711476,2026-07-17,2026-06-26,2026-07-17
002233,塔牌集团,水泥制造,7.2,8.521333333333333,-15.506180566421524,6.666666666666667,13.721883656509693,61.87015503875969,0.72797783933518,7.800387596899225,8453883657.839336,2026-07-17,2026-04-30,2026-07-17
