代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率,60日涨跌幅,年初至今涨跌幅,市盈率TTM
301283,聚胶股份,24.21,0.41,0.1,8618.0,20851091.05,2.57,0.94,17.7,0.59,24.45,23.83,23.9,24.11,2813752923.0,2211854700.0,1.76,-24.86,-24.41,14.4
301282,金禄电子,22.2,-3.85,-0.89,79900.0,179347048.94,5.5,4.52,131.35,0.7,23.08,21.81,22.5,23.09,4682732025.0,3920028825.0,2.75,-26.42,7.14,55.9
301281,科源制药,35.49,0.97,0.34,29883.0,106240546.32,4.04,4.21,31.95,0.82,36.42,35.0,35.0,35.15,3843212100.0,2518086480.0,2.77,-6.21,21.33,163.25
301280,珠城科技,36.87,-3.23,-1.23,17747.0,66763868.56,5.35,1.78,31.3,0.68,38.76,36.72,37.72,38.1,7060317267.0,3666111154.0,3.62,-12.8,-2.72,33.39
301279,金道科技,16.43,-1.14,-0.19,13642.0,22738488.2,4.15,1.05,45.35,0.48,17.06,16.37,16.5,16.62,2768861445.0,2144110695.0,2.06,-26.62,-37.88,42.54
301278,快可电子,25.2,-0.87,-0.22,9506.0,24187691.0,2.79,1.85,100.16,0.7,25.78,25.07,25.08,25.42,2260645204.0,1295329493.0,1.59,-34.75,-24.53,143.23
301277,新天地,9.77,-0.51,-0.05,59252.0,58611473.56,6.11,1.51,26.53,0.72,10.28,9.68,9.68,9.82,3830605968.0,3830605968.0,2.54,-13.77,-15.7,38.01
301276,嘉曼服饰,18.3,2.69,0.48,26880.0,49159353.6,5.22,3.72,11.79,0.44,18.61,17.68,17.8,17.82,2371680000.0,1322497208.0,1.13,-30.84,-37.92,21.32
301275,汉朔科技,41.11,1.31,0.53,40301.0,163833772.65,4.24,1.34,24.02,0.78,41.23,39.51,39.51,40.58,17364864000.0,12368323069.0,4.22,-7.66,-22.9,35.97
301273,瑞晨环保,39.4,-1.94,-0.78,46243.0,185388191.38,9.61,6.01,-54.1,0.74,41.97,38.11,38.82,40.18,3951761215.0,3033036940.0,4.52,52.48,108.25,-61.53
301272,英华特,30.05,-0.07,-0.02,6397.0,19356076.0,3.36,1.73,-355.42,0.74,30.61,29.6,30.0,30.07,1757994115.0,1112264149.0,1.75,-32.55,-26.19,47.43
301270,汉仪股份,29.0,2.84,0.8,32443.0,93841839.35,6.06,3.43,-396.72,0.89,29.35,27.64,27.64,28.2,2900000000.0,2740292476.0,3.03,-13.46,-22.21,374.26
301269,华大九天,89.4,-3.06,-2.82,71000.0,644690145.6,3.74,1.3,-167.73,0.73,92.45,89.0,90.61,92.22,48979993531.0,48979993531.0,9.34,5.8,-15.8,-2253.58
301268,铭利达,12.33,0.08,0.01,33191.0,40940299.27,3.08,0.92,224.4,0.75,12.53,12.15,12.26,12.32,4942464644.0,4470062025.0,3.3,-42.78,-32.36,-26.59
301267,华厦眼科,15.77,-0.06,-0.01,34275.0,53895863.0,2.15,0.53,19.29,0.73,15.88,15.54,15.65,15.78,13246800000.0,10225967920.0,2.5,-12.49,-11.45,28.63
301266,宇邦新材,19.06,-0.52,-0.1,21502.0,41212441.42,2.97,1.59,21.34,0.62,19.45,18.88,19.0,19.16,2725093303.0,2585153220.0,1.52,-40.9,-31.46,99.17
301265,华新科技,18.05,-4.75,-0.9,74606.0,136992744.86,6.02,3.06,42.28,0.87,19.03,17.89,18.71,18.95,5468665935.0,4402992672.0,2.61,-30.28,30.7,67.05
301263,泰恩康,19.83,2.11,0.41,55593.0,108756294.99,5.3,1.53,88.56,1.11,20.06,19.03,19.13,19.42,10125138510.0,7224133765.0,6.04,-16.79,-17.79,394.44
301262,海看股份,18.47,0.33,0.06,32296.0,59915013.86,2.93,2.65,21.41,0.92,18.79,18.25,18.31,18.41,7701990000.0,2254732490.0,2.03,-22.49,-24.05,19.86
301261,恒工精密,52.06,-2.33,-1.24,14831.0,77962948.2,3.88,1.42,22.15,0.77,53.78,51.71,52.51,53.3,5490676314.0,5444407989.0,3.44,-29.07,-38.95,41.87
301260,格力博,12.42,-0.48,-0.06,16128.0,20116132.12,2.48,0.79,11.07,0.74,12.63,12.32,12.33,12.48,6003274987.0,2550250391.0,1.39,-25.67,-27.16,-15.11
301259,艾布鲁,20.82,-4.93,-1.08,49498.0,104681456.6,4.43,3.41,122.02,0.66,21.7,20.73,21.44,21.9,4709484000.0,3020136625.0,5.38,-23.03,-8.48,150.75
301258,富士莱,23.37,-0.47,-0.11,21579.0,51501290.5,7.58,2.42,-193.51,1.56,24.68,22.9,23.23,23.48,2142327900.0,2081449050.0,1.16,-21.23,-27.62,56.99
301257,普蕊斯,42.74,-5.19,-2.34,45094.0,198450663.89,7.05,5.99,70.21,0.57,45.58,42.4,44.42,45.08,3376663870.0,3219130171.0,2.65,-20.76,-17.74,29.56
301256,华融化学,9.33,-0.32,-0.03,68094.0,64468984.42,3.85,1.42,64.44,1.2,9.64,9.28,9.45,9.36,4478400000.0,4478400000.0,2.64,-32.1,-30.84,60.96
301255,通力科技,18.58,-0.38,-0.07,9329.0,17394483.2,3.27,0.7,105.21,0.68,18.92,18.31,18.6,18.65,2830105600.0,2483716579.0,2.7,-33.86,-36.22,71.2
301252,同星科技,27.57,-5.06,-1.47,36070.0,101580413.96,6.85,2.66,52.88,0.89,29.31,27.32,28.5,29.04,4665545381.0,3741443093.0,3.5,-24.36,-14.88,49.24
301251,威尔高,29.79,-7.77,-2.51,50014.0,153829577.24,8.02,6.62,206.52,0.79,32.22,29.63,31.85,32.3,5617324122.0,2251817997.0,3.63,-34.33,-20.16,108.46
301248,杰创智能,55.27,-6.4,-3.78,47575.0,269890683.07,7.01,4.24,-149.3,0.65,59.02,54.88,57.0,59.05,8495275350.0,6208407249.0,5.63,-35.11,71.75,-598.88
301246,宏源药业,19.09,-1.75,-0.34,129113.0,252428795.1,6.02,7.59,13.23,1.04,20.13,18.96,19.4,19.43,7636129812.0,3246778521.0,1.66,-26.12,-23.49,30.0
301239,普瑞眼科,31.11,0.26,0.08,12666.0,39356163.0,2.8,0.89,16.47,0.51,31.48,30.61,30.9,31.03,4654648583.0,4418990333.0,2.2,-31.17,-5.41,-265.12
301238,瑞泰新材,15.61,-0.76,-0.12,104579.0,163138862.22,2.1,1.43,22.66,0.77,15.81,15.48,15.56,15.73,11447332813.0,11447332813.0,1.58,-29.27,-22.72,35.51
301237,和顺科技,48.97,-6.1,-3.18,16655.0,83083978.0,8.36,2.86,833.96,0.8,52.76,48.4,50.91,52.15,3917600000.0,2852502500.0,3.41,-29.49,-15.44,-22.82
301236,软通动力,35.29,-0.98,-0.35,153234.0,543928400.61,2.97,1.95,-26.1,0.52,35.96,34.9,35.11,35.64,36531829691.0,27727679574.0,2.75,-10.41,-25.52,677.63
301235,华康洁净,36.99,-9.03,-3.67,82796.0,319205617.89,9.0,8.04,-73.09,0.72,40.56,36.9,40.23,40.66,5104502039.0,3808677902.0,1.99,-25.02,0.85,39.47
301234,五洲医疗,77.75,10.28,7.25,91662.0,681335330.56,11.36,22.82,164.17,3.41,77.81,69.8,74.03,70.5,5287000000.0,3123265161.0,7.0,92.93,83.81,248.11
301233,盛帮股份,29.52,1.44,0.42,9316.0,27662006.0,4.95,2.37,27.69,1.16,30.12,28.68,29.32,29.1,2118555936.0,1162383594.0,2.18,-26.31,-21.32,26.02
301232,飞沃科技,107.04,-3.57,-3.96,29261.0,317451663.42,5.92,4.69,623.79,0.66,112.07,105.5,111.0,111.0,11253149988.0,6683279065.0,7.95,-25.88,-11.08,250.26
301231,荣信文化,22.99,0.83,0.19,29373.0,68306260.42,6.14,4.49,-40.72,0.79,23.78,22.38,22.38,22.8,1940356000.0,1504258690.0,2.39,-21.16,-26.03,-64.02
301230,泓博医药,24.54,-3.99,-1.02,90545.0,226258675.38,5.4,5.56,46.68,0.69,25.73,24.35,25.3,25.56,4440295232.0,3993833932.0,4.43,-23.81,7.58,96.32
301229,纽泰格,10.88,-0.55,-0.06,27278.0,29978616.03,2.93,2.11,-50.94,0.81,11.2,10.88,10.99,10.94,1977771851.0,1406573363.0,1.59,-37.0,-52.05,103.41
301228,实朴检测,60.83,-3.14,-1.97,23860.0,147700226.39,5.33,2.0,-419.94,0.61,63.8,60.45,62.62,62.8,7299600000.0,7265553084.0,12.18,12.44,57.55,-113.59
301227,森鹰窗业,17.08,-3.34,-0.59,20763.0,35936749.2,5.6,2.81,-26.6,0.8,17.9,16.91,17.55,17.67,2245318644.0,1262356104.0,1.4,-25.54,-54.9,-36.68
301226,祥明智能,27.5,4.96,1.3,44494.0,122879887.4,10.27,4.09,775.58,1.93,28.49,25.8,25.93,26.2,2992000000.0,2992000000.0,3.32,-29.05,-19.05,286.15
301225,恒勃股份,50.8,-5.05,-2.7,17204.0,88992960.56,5.7,3.91,68.81,0.52,53.55,50.5,52.81,53.5,7319882795.0,2234589435.0,4.66,-26.43,-57.14,56.35
301223,中荣股份,15.79,1.81,0.28,13139.0,20540033.71,2.71,0.68,17.84,1.22,15.84,15.42,15.53,15.51,3049484172.0,3049484172.0,1.03,-18.82,-12.38,19.45
301222,浙江恒威,23.1,-4.23,-1.02,18028.0,42180669.4,6.26,1.69,31.43,0.77,24.35,22.84,23.88,24.12,3241813344.0,2462463419.0,2.29,-34.17,15.44,36.71
301221,光庭信息,25.28,-0.16,-0.04,9626.0,24577862.2,3.71,1.08,-236.55,0.74,25.95,25.01,25.01,25.32,3321799078.0,2258535323.0,1.61,-26.38,-36.74,70.26
301220,亚香股份,26.14,0.04,0.01,8983.0,23606302.0,2.99,1.15,46.81,0.78,26.6,25.82,25.9,26.13,2954000209.0,2039366001.0,1.71,-31.53,-30.48,59.98
301219,腾远钴业,43.3,-2.08,-0.92,54086.0,234253423.05,2.01,1.98,7.8,0.58,43.84,42.95,43.34,44.22,16576597325.0,11831298322.0,1.73,-34.65,-16.41,10.92
301218,华是科技,39.28,-3.49,-1.42,84461.0,340201599.35,8.43,12.05,-379.61,1.07,41.98,38.55,40.36,40.7,4479491200.0,2752303878.0,4.94,12.23,66.16,-162.61
301217,铜冠铜箔,87.66,-9.52,-9.22,302357.0,2749604559.44,9.43,3.65,170.84,0.62,95.77,86.63,94.59,96.88,72671502587.0,72671502587.0,13.21,23.5,155.72,442.46
301216,万凯新材,15.74,-1.99,-0.32,88757.0,140234468.65,3.24,1.63,6.0,0.58,16.15,15.63,15.9,16.06,9132416611.0,8572173614.0,1.41,-48.19,-5.8,18.19
301215,中汽股份,5.08,0.2,0.01,83688.0,42462032.28,1.78,0.63,36.02,0.81,5.12,5.03,5.05,5.07,6725412000.0,6717792000.0,2.33,-17.8,-25.18,30.77
301213,观想科技,38.4,-7.25,-3.0,29014.0,113595554.42,6.71,4.01,153.93,1.18,40.8,38.02,40.38,41.4,4300799923.0,2779985971.0,5.4,-22.98,-22.03,224.44
301212,联盛化学,19.96,-0.2,-0.04,12636.0,25558140.0,3.55,1.35,88.48,0.91,20.65,19.94,20.09,20.0,2155680000.0,1871250000.0,1.61,-29.89,-33.15,245.84
301211,亨迪药业,10.64,-2.39,-0.26,79874.0,86508200.12,6.06,1.91,120.5,0.59,11.23,10.57,10.76,10.9,4443264000.0,4443225696.0,1.97,-6.58,-12.5,131.45
301210,金杨精密,21.8,-1.58,-0.35,33678.0,74348759.09,3.79,5.47,34.49,0.67,22.49,21.65,22.1,22.15,3513267334.0,1341756646.0,1.87,-19.71,-15.8,52.33
301209,联合化学,42.0,-4.35,-1.91,25416.0,111099025.12,10.27,1.9,367.11,0.93,46.12,41.61,45.13,43.91,6585600000.0,5626160400.0,8.79,-33.4,-47.82,162.27
301208,中亦科技,27.43,2.35,0.63,14705.0,40418856.8,4.59,2.23,127.43,1.08,27.8,26.57,26.57,26.8,3291601646.0,1812356606.0,2.12,-18.22,-30.64,65.86
301207,华兰疫苗,17.02,1.01,0.17,56785.0,97480793.96,3.68,0.95,68.44,1.13,17.55,16.93,17.05,16.85,10229488050.0,10223031513.0,1.94,-7.8,-4.6,54.55
301206,三元生物,22.59,0.44,0.1,7478.0,16965698.5,3.07,0.57,43.79,0.65,22.86,22.17,22.3,22.49,4570537563.0,2942926324.0,1.1,-14.82,-12.44,49.36
301205,联特科技,217.0,-9.73,-23.39,83958.0,1900091358.88,9.81,10.03,2316.97,0.82,238.58,215.0,226.8,240.39,28228336500.0,18172710570.0,17.47,-9.1,28.93,322.87
301203,国泰环保,30.6,-1.54,-0.48,5372.0,16584880.84,3.15,1.23,32.91,0.47,31.48,30.5,30.95,31.08,2448000000.0,1341580500.0,1.75,-33.07,-3.89,23.12
301202,朗威股份,31.9,0.41,0.13,17911.0,57475101.9,4.34,2.25,61.48,0.85,32.66,31.28,31.66,31.77,4351160000.0,2539798250.0,3.66,-20.15,-20.65,67.65
301201,诚达药业,28.2,-1.5,-0.43,50547.0,142956922.66,3.7,4.66,155.78,0.65,28.9,27.84,28.65,28.63,4362929837.0,3060949373.0,2.11,-31.27,-30.37,-1238.11
301200,大族数控,236.32,-10.88,-28.85,33815.0,832618511.6,9.43,0.8,89.47,0.78,259.0,234.0,256.5,265.17,115562309353.0,100492261411.0,10.46,28.08,99.98,112.15
301199,迈赫股份,16.88,-0.53,-0.09,12414.0,21040487.0,3.18,0.69,41.47,0.58,17.24,16.7,16.84,16.97,3151090880.0,3032928770.0,1.64,-20.0,-27.3,36.5
301198,喜悦智行,10.2,-4.23,-0.45,58361.0,60919445.0,6.1,3.6,-3600.81,0.84,10.77,10.12,10.69,10.65,1723800000.0,1655227236.0,1.9,-41.51,-18.79,-162.87
301197,工大科雅,22.6,-3.54,-0.83,70687.0,163256103.71,8.79,6.5,-95.77,1.76,24.48,22.42,23.43,23.43,2724204000.0,2457733050.0,2.07,-25.19,8.71,119.14
301196,唯科科技,69.51,-10.08,-7.79,51172.0,368847042.6,11.38,4.75,39.99,0.99,76.8,68.0,76.15,77.3,11414474963.0,7492878829.0,3.49,-19.43,13.99,45.49
301195,北路智控,24.26,-0.33,-0.08,10054.0,24535742.0,2.26,1.15,30.14,0.89,24.67,24.12,24.12,24.34,3204014318.0,2127355227.0,1.34,-22.04,-28.5,23.55
301193,家联科技,15.68,-0.63,-0.1,27359.0,43541738.14,4.88,1.49,-9.58,0.72,16.32,15.55,15.6,15.78,3777022406.0,2887964493.0,1.82,-36.47,-27.31,-25.29
301192,泰祥股份,17.31,-0.35,-0.06,13045.0,22790915.0,4.72,2.65,45.65,0.94,17.84,17.02,17.25,17.37,1752499020.0,851838083.0,2.7,-36.62,-41.4,31.85
301191,菲菱科思,102.5,-5.29,-5.73,58698.0,610509233.67,4.75,8.03,129.49,0.6,106.97,101.83,105.0,108.23,9931950700.0,7488417735.0,5.88,-3.95,33.46,135.34
301190,善水科技,18.05,3.03,0.53,121697.0,218110812.51,9.47,8.5,25.52,0.8,18.79,17.13,17.13,17.52,3874188825.0,2583027200.0,1.99,-21.66,-14.33,41.63
301189,奥尼电子,44.85,-1.45,-0.66,50858.0,232884468.68,7.4,3.22,112.11,1.03,47.67,44.3,45.74,45.51,7339250905.0,7083666273.0,3.53,-22.55,44.4,-64.73
301188,力诺药包,35.55,-7.47,-2.87,142563.0,525840508.68,8.15,5.33,57.99,0.93,38.43,35.3,38.34,38.42,9510926663.0,9510926663.0,4.92,38.87,103.14,236.95
301187,欧圣电气,14.1,4.06,0.55,48237.0,67324788.8,5.68,1.89,80.83,1.87,14.16,13.39,13.55,13.55,3594562703.0,3594562703.0,2.54,-29.0,-47.21,66.46
301186,超达装备,30.53,-4.17,-1.33,20059.0,61993008.06,4.87,1.86,54.89,0.71,31.97,30.42,31.41,31.86,3503119177.0,3293670829.0,2.16,-33.73,-11.07,28.36
301185,鸥玛软件,15.87,0.63,0.1,23535.0,37350172.0,3.11,1.7,159.06,1.18,16.07,15.58,15.7,15.77,2434737312.0,2200651210.0,2.3,-10.89,-16.03,46.56
301183,东田微,162.3,-10.91,-19.88,41749.0,707862805.98,9.84,7.11,115.77,0.83,178.94,161.01,174.7,182.18,12996391605.0,9526850297.0,13.38,-8.31,4.77,119.72
301182,凯旺科技,53.01,-9.2,-5.37,30586.0,169910525.65,10.67,3.5,-35.5,0.92,58.87,52.64,58.0,58.38,5079508317.0,4632236442.0,7.66,-21.74,24.38,-44.74
301181,标榜股份,20.16,2.13,0.42,24459.0,49905351.15,8.31,2.09,29.44,0.92,21.13,19.49,19.49,19.74,3028097802.0,2363469474.0,2.12,-40.91,-40.0,26.75
301180,万祥科技,10.62,0.38,0.04,46238.0,49499558.0,4.06,2.82,-1030.92,0.99,10.88,10.45,10.59,10.58,4248106200.0,1743145581.0,3.25,-42.35,-36.41,-659.11
301179,泽宇智能,17.99,-2.02,-0.37,21618.0,39101348.98,2.18,0.91,71.42,0.44,18.35,17.95,18.08,18.36,7275292166.0,4272175772.0,2.95,-24.82,15.17,44.69
301178,天亿马,31.38,-1.78,-0.57,26020.0,83467764.7,5.92,3.79,803.4,0.89,32.98,31.09,31.71,31.95,2921611804.0,2155417610.0,3.76,-19.76,-10.88,373.07
301177,迪阿股份,21.7,1.17,0.25,10068.0,21798405.48,3.08,0.25,57.77,0.92,21.86,21.2,21.44,21.45,8685957735.0,8680217000.0,1.42,-24.34,-23.51,55.69
301176,逸豪新材,40.72,-1.93,-0.8,128528.0,545485060.47,11.75,7.83,183.27,0.95,44.99,40.11,40.57,41.52,6884394680.0,6680262918.0,4.63,7.53,61.78,-144.35
301175,中科环保,5.17,0.0,0.0,114041.0,58928503.55,1.35,1.83,22.12,0.6,5.21,5.14,5.17,5.17,7609619600.0,3215119600.0,2.08,-15.52,-11.02,19.51
301173,毓恬冠佳,28.33,0.11,0.03,5644.0,16061474.7,3.46,1.83,34.54,0.65,28.88,27.9,27.9,28.3,2488359091.0,873375909.0,1.64,-34.13,-36.52,14.56
301172,君逸数码,20.85,-0.57,-0.12,51957.0,110017601.84,4.43,4.06,403.96,0.94,21.7,20.77,21.64,20.97,3604772200.0,2666349875.0,2.42,-33.24,-5.27,102.38
301171,易点天下,26.17,-1.06,-0.28,262398.0,695895885.49,4.5,5.23,-63.69,0.89,27.2,26.01,26.2,26.45,16186694361.0,13134321578.0,4.39,-21.81,-15.96,419.06
301170,锡南科技,20.64,0.58,0.12,9246.0,19102956.0,3.07,2.43,21.83,0.73,20.9,20.27,20.27,20.52,2064000000.0,784396884.0,1.16,-29.29,-25.49,20.86
301169,零点有数,46.11,-2.99,-1.42,10790.0,50667824.0,4.67,1.5,-50.24,0.59,48.12,45.9,48.0,47.53,3321789115.0,3320336650.0,7.66,-32.02,-7.96,-98.69
301168,通灵股份,40.1,-1.86,-0.76,16985.0,68246702.0,5.34,1.78,461.64,0.94,41.38,39.2,40.35,40.86,4812000000.0,3822064774.0,2.27,-4.52,-14.1,657.2
301167,建研设计,12.01,1.01,0.12,23372.0,28219764.34,3.2,2.21,32.51,0.83,12.19,11.81,11.9,11.89,1345120000.0,1269631373.0,1.42,-30.7,-25.68,63.36
301166,优宁维,24.5,-1.33,-0.33,11530.0,28515504.0,3.58,2.04,-62.12,0.95,25.24,24.35,24.78,24.83,2111127466.0,1382301466.0,1.09,-19.12,-15.78,-83.65
301165,锐捷网络,115.4,-11.67,-15.24,368686.0,4403640235.56,8.04,3.31,261.37,0.89,125.5,115.0,122.0,130.64,128513636290.0,128513636290.0,27.25,77.48,83.03,180.5
301163,宏德股份,20.55,0.0,0.0,12570.0,26031506.0,3.8,2.3,124.07,0.79,21.08,20.3,20.5,20.55,1676880000.0,1124611881.0,1.48,-32.36,-22.95,40.65
301162,国能日新,36.8,0.22,0.08,13970.0,51173937.14,2.91,1.15,75.96,0.7,37.25,36.18,36.18,36.72,6869653469.0,4457636955.0,4.37,-20.55,1.41,50.42
301161,唯万密封,24.84,-3.08,-0.79,39277.0,99276314.7,6.09,5.09,25.46,0.69,26.19,24.63,25.4,25.63,2980800000.0,1917587763.0,3.17,-21.39,-34.09,32.56
301160,翔楼新材,35.77,-4.1,-1.53,18012.0,65585396.82,5.01,1.63,31.25,0.48,37.41,35.54,36.51,37.3,5963464050.0,3962500194.0,3.22,-8.16,-27.15,29.28
301159,三维天地,27.68,2.52,0.68,22448.0,62224232.0,5.93,4.23,-34.86,1.04,28.28,26.68,26.8,27.0,2141048000.0,1467454536.0,3.3,-28.31,-24.72,94.4
301158,德石股份,15.28,0.33,0.05,183612.0,278157081.58,8.27,9.66,124.71,1.1,15.8,14.54,14.58,15.23,2979831691.0,2905591534.0,2.17,-25.61,-10.64,28.57
301157,华塑科技,48.47,-4.02,-2.03,5351.0,26323984.0,4.73,2.59,74.37,0.55,50.49,48.1,49.63,50.5,2908200000.0,1001283808.0,2.64,-34.08,-6.55,93.81
301156,美农生物,10.26,-0.19,-0.02,22607.0,23413183.7,3.79,1.93,34.9,0.68,10.55,10.16,10.28,10.28,1877785990.0,1202530123.0,2.61,-32.85,-22.51,31.62
301155,海力风电,40.46,0.55,0.22,32218.0,130795114.0,3.58,2.61,164.17,0.89,41.5,40.06,40.28,40.24,8795659200.0,4987032558.0,1.53,-34.28,-49.91,29.67
301153,中科江南,16.5,1.48,0.24,41395.0,68120698.0,3.63,1.25,-58.53,0.86,16.65,16.06,16.13,16.26,5868464580.0,5473913742.0,3.2,-20.44,-32.82,48.29
301152,天力锂能,20.21,-0.93,-0.19,45017.0,92695916.0,5.44,6.34,70.98,0.9,21.1,19.99,20.26,20.4,2399735541.0,1434489773.0,1.98,-39.55,-33.87,-15.65
301151,冠龙节能,16.61,-3.26,-0.56,35959.0,60458311.94,4.72,2.13,-107.99,0.57,17.31,16.5,17.07,17.17,2807158101.0,2804495601.0,1.38,-3.49,-10.7,61.14
301150,中一科技,35.06,-6.63,-2.49,154621.0,560327857.2,8.63,5.09,40.08,0.66,37.98,34.74,36.76,37.55,11356070629.0,10652595550.0,3.15,-25.89,16.71,81.47
301149,隆华新材,7.14,-0.28,-0.02,65179.0,46912097.41,3.07,1.92,21.37,0.89,7.31,7.09,7.17,7.16,3991260164.0,2428390848.0,1.92,-31.28,-12.07,30.22
301148,嘉戎技术,42.82,-2.35,-1.03,8403.0,36285631.5,3.9,1.43,649.41,0.58,44.18,42.47,43.99,43.85,4988404966.0,2520945286.0,2.91,-37.78,-9.2,124.02
301141,中科磁业,34.91,0.72,0.25,14401.0,50314130.15,3.43,3.24,175.28,0.94,35.35,34.16,34.6,34.66,4329978241.0,1553935041.0,3.44,-33.76,-32.89,167.05
301139,*ST元道,3.12,20.0,0.52,245969.0,71432725.71,25.38,32.29,120.43,2.34,3.12,2.46,2.46,2.6,379332096.0,237641502.0,0.2,-82.34,-83.01,-375.02
301138,华研精机,24.15,-0.49,-0.12,10247.0,25121171.0,3.75,1.49,69.39,0.93,25.0,24.09,24.28,24.27,2898000000.0,1655727381.0,2.52,-28.72,-36.95,30.69
301137,哈焊华通,31.36,1.16,0.36,73986.0,235900534.11,9.16,4.07,209.9,2.07,33.38,30.54,30.54,31.0,5701668224.0,5701668224.0,4.15,-25.86,-33.18,149.34
301136,招标股份,10.6,1.44,0.15,59124.0,62888653.68,4.5,2.15,135.33,0.95,10.77,10.3,10.45,10.45,2917171092.0,2913911592.0,2.02,-32.44,-47.68,2285.43
301135,瑞德智能,14.58,-0.55,-0.08,15176.0,22315196.36,3.62,1.5,-130.55,0.82,14.98,14.45,14.5,14.66,1892321666.0,1472347478.0,1.58,-28.56,-32.25,111.1
301133,金钟股份,22.93,-5.75,-1.4,46248.0,110081102.16,7.85,4.16,103.77,0.83,24.75,22.84,23.84,24.33,2785229688.0,2548347769.0,2.03,-49.71,-40.15,-237.53
301132,满坤科技,27.85,-4.62,-1.35,46150.0,131160832.6,5.75,4.87,56.89,0.72,29.28,27.6,28.79,29.2,4124202035.0,2638354182.0,2.32,-25.4,-15.3,37.69
301131,聚赛龙,29.71,0.81,0.24,9107.0,27114535.92,3.33,2.33,43.85,0.79,30.1,29.12,29.4,29.47,1624020884.0,1163291396.0,1.48,-29.26,-38.22,62.02
301130,西点药业,22.73,-0.66,-0.15,13760.0,31359778.0,3.5,2.33,47.33,0.93,23.3,22.5,22.65,22.88,1738724190.0,1341464593.0,2.0,-27.8,-19.96,76.29
301129,瑞纳智能,19.34,0.99,0.19,15316.0,29568031.72,3.92,2.27,-30.64,0.95,19.53,18.78,19.15,19.15,2627675516.0,1304918150.0,1.47,-28.24,-18.09,24.16
301128,强瑞技术,98.09,-7.07,-7.46,39524.0,397454692.13,6.83,3.1,241.7,0.86,104.78,97.57,101.65,105.55,14205175844.0,12495624578.0,16.59,-25.04,37.17,98.39
301127,武汉天源,13.94,-8.53,-1.3,439548.0,634889479.58,9.45,6.72,52.53,1.08,15.18,13.74,14.69,15.24,9396609361.0,9122648019.0,2.8,0.22,-7.99,43.89
301126,达嘉维康,8.63,0.82,0.07,48685.0,42438885.0,4.91,3.53,74.29,0.73,8.88,8.46,8.5,8.56,1772629616.0,1189803161.0,1.18,-26.49,-29.78,-7.4
301125,腾亚精工,11.84,-1.74,-0.21,32687.0,39631689.56,5.98,1.86,-28.27,0.81,12.5,11.78,12.01,12.05,2348049695.0,2081234111.0,4.06,-28.07,-9.76,-139.73
301123,奕东电子,63.13,-10.45,-7.37,80049.0,525376819.85,9.39,4.85,390.23,0.93,69.5,62.88,68.82,70.5,14812823200.0,10419078481.0,5.28,-4.7,-14.18,-289.18
301122,采纳股份,32.79,-1.23,-0.41,147980.0,517356326.58,19.13,19.56,76.44,2.05,38.45,32.1,33.89,33.2,4008435126.0,2480257176.0,2.17,4.16,26.02,362.76
301121,紫建电子,31.99,-5.52,-1.87,44389.0,143321375.65,6.85,8.77,-181.47,3.33,33.75,31.43,33.53,33.86,3161445563.0,1618426628.0,1.91,-18.39,-19.7,6856.58
301120,新特电气,13.91,-1.97,-0.28,76811.0,107530669.5,2.54,3.49,-691.26,0.5,14.2,13.84,14.04,14.19,5190180643.0,3062967561.0,3.35,-30.28,-19.22,162.17
301119,正强股份,18.81,-1.52,-0.29,15559.0,29758043.88,3.98,1.32,26.84,0.78,19.54,18.78,19.01,19.1,2738736000.0,2214952740.0,2.6,-34.3,-49.91,27.3
301118,恒光股份,19.01,-0.52,-0.1,32444.0,61902776.52,3.3,3.06,21.81,0.77,19.44,18.81,18.81,19.11,2093210110.0,2013793117.0,1.54,-31.62,-23.22,480.29
301117,佳缘科技,16.65,-1.42,-0.24,63929.0,108012014.72,4.2,5.52,-31.14,0.7,17.32,16.61,16.7,16.89,3010920532.0,1928985500.0,2.43,-45.92,-56.23,-57.12
301116,益客食品,8.34,1.46,0.12,27681.0,22967027.72,2.07,0.62,29.87,0.7,8.36,8.19,8.22,8.22,3744489806.0,3744464786.0,2.39,-23.84,-23.7,-21.13
301115,联检科技,22.98,-4.13,-0.99,34032.0,79943773.0,6.3,2.28,-32.79,0.57,24.31,22.8,23.49,23.97,4217401053.0,3428665407.0,1.72,14.33,46.46,-279.65
301113,雅艺科技,13.95,0.65,0.09,12053.0,16886134.08,4.69,1.68,-158.48,0.72,14.27,13.62,13.9,13.86,1650285000.0,999715743.0,2.46,-31.82,-23.56,659.86
301112,信邦智能,28.5,2.55,0.71,18821.0,53503839.18,5.33,1.71,446.09,1.14,28.98,27.5,27.5,27.79,3142598100.0,3142598100.0,2.82,-19.63,-27.65,-36.46
301111,粤万年青,18.0,-2.7,-0.5,52330.0,97242610.69,10.0,3.27,-217.74,1.07,19.5,17.65,18.5,18.5,2880000000.0,2880000000.0,3.9,-8.12,-5.16,-661.51
301110,青木科技,34.99,6.64,2.18,65619.0,227138090.95,12.19,7.2,26.9,2.22,36.5,32.5,32.5,32.81,4532935815.0,3188237050.0,3.01,-28.09,-25.54,29.22
